Item Id,SKU,Suitable For,Type,Features,Size,Brand,Material,Shape,Color,Personalized,Room,Country/Region of Manufacture,Pattern,MPN,Item Length,Item Width,Bundle Description,Custom Bundle,California Prop 65 Warning,
"265887714923","OCNTR54103","Rug","Rugs","","","HomeRoots","","Round","","","","","","395129","","","","","",
"265897004371","OCNTR55603","Rug","Rugs","","","HomeRoots","","Round","","","","","","395185","","","","","",
"255738080222","OCNTR58525","Rug","Rugs","","","HomeRoots","","","Blue","","","","","395279","","","","","",
"255728723608","OCNTR58526","Rug","Rugs","","","HomeRoots","","","Blue","","","","","395280","","","","","",
"255737823976","OCNTR48740","Rug","Rugs","","","HomeRoots","","","","","","","","395418","","","","","",
"265896912429","OCNTR48741","Rug","Rugs","","","HomeRoots","","","","","","","","395419","","","","","",
"265884108675","OCNTR48746","Rug","Rugs","","","HomeRoots","","","Beige","","","","","395424","","","","","",
"255737883294","OCNTR48747","Rug","Rugs","","","HomeRoots","","","Beige","","","","","395425","","","","","",
"265896932864","OCNTR48749","Rug","Rugs","","","HomeRoots","","","Beige","","","","","395427","","","","","",
"265884099906","OCNTR48769","Rug","Rugs","","","HomeRoots","","","","","","","","395447","","","","","",
"255737835216","OCNTR48770","Rug","Rugs","","","HomeRoots","","","","","","","","395448","","","","","",
"255728848096","OCNTR50839","Rug","Rugs","","","HomeRoots","","","","","","","","395567","","","","","",
"265896892524","OCNTR50844","Rug","Rugs","","","HomeRoots","","","Gray","","","","","395572","","","","","",
"255725306069","OCNTR52177","Rug","Rugs","","","HomeRoots","","","Gray","","","","","395598","","","","","",
"265897141250","OCNTR52178","Rug","Rugs","","","HomeRoots","","","Gray","","","","","395599","","","","","",
"255738014608","OCNTR52179","Rug","Rugs","","","HomeRoots","","","Gray","","","","","395600","","","","","",
"265897253360","OCNTR52180","Rug","Rugs","","","HomeRoots","","","Gray","","","","","395601","","","","","",
"265897011710","OCNTR52194","Rug","Rugs","","","HomeRoots","","","","","","","","395615","","","","","",
"265897099123","OCNTR52197","Rug","Rugs","","","HomeRoots","","Round","","","","","","395618","","","","","",
"255737912082","OCNTR52226","Rug","Rugs","","","HomeRoots","","","Red","","","","","395713","","","","","",
"265897193303","OCNTR52227","Rug","Rugs","","","HomeRoots","","","Red","","","","","395714","","","","","",
"265887823554","OCNTR52230","Rug","Rugs","","","HomeRoots","","","Blue","","","","","395717","","","","","",
"255737812629","OCNTR52231","Rug","Rugs","","","HomeRoots","","","Blue","","","","","395718","","","","","",
"255728573553","OCNTR54119","Rug","Rugs","","","HomeRoots","","","Pink","","","","","395725","","","","","",
"255724994382","OCNTR54120","Rug","Rugs","","","HomeRoots","","","Pink","","","","","395726","","","","","",
"265887742185","OCNTR54165","Rug","Rugs","","","HomeRoots","","","Black","","","","","395771","","","","","",
"265887850499","OCNTR54183","Rug","Rugs","","","HomeRoots","","Round","Gray","","","","","395789","","","","","",
"265887828241","OCNTR54185","Rug","Rugs","","","HomeRoots","","","Green","","","","","395791","","","","","",
"265897181962","OCNTR54188","Rug","Rugs","","","HomeRoots","","","","","","","","395794","","","","","",
"255737976603","OCNTR55631","Rug","Rugs","","","HomeRoots","","","Blue","","","","","395796","","","","","",
"265887736312","OCNTR55659","Rug","Rugs","","","HomeRoots","","Round","","","","","","395824","","","","","",
"265887855507","OCNTR55690","Rug","Rugs","","","HomeRoots","","Round","","","","","","395855","","","","","",
"255737876421","OCNTR56736","Rug","Rugs","","","HomeRoots","","Round","","","","","","395862","","","","","",
"255728617136","OCNTR56782","Rug","Rugs","","","HomeRoots","","","Blue","","","","","395908","","","","","",
"265897186097","OCNTR56783","Rug","Rugs","","","HomeRoots","","","Blue","","","","","395909","","","","","",
"265897237978","OCNTR56786","Rug","Rugs","","","HomeRoots","","","Green","","","","","395912","","","","","",
"255728905795","OCNTR56791","Rug","Rugs","","","HomeRoots","","","","","","","","395917","","","","","",
"255728726674","OCNTR56794","Rug","Rugs","","","HomeRoots","","","Green","","","","","395920","","","","","",
"255737797232","OCNTR56797","Rug","Rugs","","","HomeRoots","","","Beige","","","","","395923","","","","","",
"265883810906","OCNTR56800","Rug","Rugs","","","HomeRoots","","","Beige","","","","","395926","","","","","",
"265897217620","OCNTR56803","Rug","Rugs","","","HomeRoots","","","","","","","","395929","","","","","",
"255737945131","OCNTR58592","Rug","Rugs","","","HomeRoots","","","","","","","","395930","","","","","",
"265897024255","OCNTR48801","Rug","Rugs","","","HomeRoots","","Round","Gray","","","","","396079","","","","","",
"255725245687","OCNTR48805","Rug","Rugs","","","HomeRoots","","Round","","","","","","396083","","","","","",
"255725119398","OCNTR48818","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","396096","","","","","",
"265887519706","OCNTR48846","Rug","Rugs","","","HomeRoots","","Round","","","","","Abstract","396124","","","","","",
"265884207306","OCNTR48848","Rug","Rugs","","","HomeRoots","","Round","","","","","","396126","","","","","",
"265896964257","OCNTR48849","Rug","Rugs","","","HomeRoots","","Round","","","","","","396127","","","","","",
"265887828502","OCNTR48852","Rug","Rugs","","","HomeRoots","","Round","","","","","","396130","","","","","",
"265887567976","OCNTR50865","Rug","Rugs","","","HomeRoots","","","Beige","","","","","396151","","","","","",
"265897108810","OCNTR50866","Rug","Rugs","","","HomeRoots","","","Gray","","","","","396152","","","","","",
"265897217841","OCNTR50867","Rug","Rugs","","","HomeRoots","","","Gray","","","","","396153","","","","","",
"255737929876","OCNTR50868","Rug","Rugs","","","HomeRoots","","","Blue","","","","","396154","","","","","",
"265897045234","OCNTR50869","Rug","Rugs","","","HomeRoots","","","Blue","","","","","396155","","","","","",
"255737793833","OCNTR50873","Rug","Rugs","","","HomeRoots","","Round","Beige","","","","","396159","","","","","",
"255737755805","OCNTR50879","Rug","Rugs","","","HomeRoots","","Round","Black","","","","","396165","","","","","",
"265887601147","OCNTR50881","Rug","Rugs","","","HomeRoots","","Round","Red","","","","","396167","","","","","",
"255725254042","OCNTR50889","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","396175","","","","","",
"265887737827","OCNTR50891","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","396177","","","","","",
"265883877437","OCNTR50893","Rug","Rugs","","","HomeRoots","","Round","Gray","","","","","396179","","","","","",
"255725127093","OCNTR50895","Rug","Rugs","","","HomeRoots","","Round","","","","","","396181","","","","","",
"265887508612","OCNTR50899","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","396185","","","","","",
"265887678103","OCNTR50901","Rug","Rugs","","","HomeRoots","","Round","","","","","","396187","","","","","",
"265887550831","OCNTR50905","Rug","Rugs","","","HomeRoots","","Round","","","","","","396191","","","","","",
"265896928466","OCNTR50907","Rug","Rugs","","","HomeRoots","","Round","Beige","","","","","396193","","","","","",
"265884087437","OCNTR50909","Rug","Rugs","","","HomeRoots","","Round","Brown","","","","","396195","","","","","",
"255737754350","OCNTR50911","Rug","Rugs","","","HomeRoots","","Round","Black","","","","","396197","","","","","",
"265884175429","OCNTR50913","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","396199","","","","","",
"255725205322","OCNTR50915","Rug","Rugs","","","HomeRoots","","Round","Gray","","","","","396201","","","","","",
"255725276887","OCNTR50917","Rug","Rugs","","","HomeRoots","","Round","Orange","","","","","396203","","","","","",
"255737897059","OCNTR50919","Rug","Rugs","","","HomeRoots","","Round","Red","","","","","396205","","","","","",
"255737678567","OCNTR50921","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","396207","","","","","",
"265897126631","OCNTR50923","Rug","Rugs","","","HomeRoots","","Round","Gray","","","","","396209","","","","","",
"255737739189","OCNTR50925","Rug","Rugs","","","HomeRoots","","Round","","","","","","396211","","","","","",
"255725132643","OCNTR52254","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","396236","","","","","",
"255728589258","OCNTR52263","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","396245","","","","","",
"265897173376","OCNTR52266","Rug","Rugs","","","HomeRoots","","Round","Green","","","","","396248","","","","","",
"255737729776","OCNTR52270","Rug","Rugs","","","HomeRoots","","Round","Pink","","","","","396252","","","","","",
"265883950884","OCNTR52271","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","396253","","","","","",
"265897083731","OCNTR52272","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","396254","","","","","",
"255724991954","OCNTR52273","Rug","Rugs","","","HomeRoots","","Round","","","","","","396255","","","","","",
"255728592321","OCNTR52276","Rug","Rugs","","","HomeRoots","","Round","Gray","","","","","396258","","","","","",
"265884153566","OCNTR52279","Rug","Rugs","","","HomeRoots","","Round","Gray","","","","","396261","","","","","",
"265884045826","OCNTR52280","Rug","Rugs","","","HomeRoots","","Round","Gray","","","","","396262","","","","","",
"265883971550","OCNTR52281","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","396263","","","","","",
"265883959590","OCNTR52283","Rug","Rugs","","","HomeRoots","","Round","Red","","","","","396265","","","","","",
"265884092689","OCNTR52285","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","396267","","","","","",
"255728724176","OCNTR52286","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","396268","","","","","",
"255737771910","OCNTR52287","Rug","Rugs","","","HomeRoots","","Round","","","","","","396269","","","","","",
"255737699867","OCNTR52291","","Rugs","","","HomeRoots","","Round","Beige","","","","","396273","","","","","",
"265884118578","OCNTR52295","Rug","Rugs","","","HomeRoots","","Round","Gray","","","","","396277","","","","","",
"265887686271","OCNTR52297","Rug","Rugs","","","HomeRoots","","","Gray","","","","","396279","","","","","",
"265884086791","OCNTR52298","Rug","Rugs","","","HomeRoots","","Round","Gray","","","","","396280","","","","","",
"265884186427","OCNTR52299","Rug","Rugs","","","HomeRoots","","Round","Gray","","","","","396281","","","","","",
"255728662938","OCNTR52300","Rug","Rugs","","","HomeRoots","","","Gray","","","","","396282","","","","","",
"265884034731","OCNTR52302","Rug","Rugs","","","HomeRoots","","Round","Gray","","","","","396284","","","","","",
"265883974227","OCNTR52303","","Rugs","","","HomeRoots","","Round","","","","","","396285","","","","","",
"255737735432","OCNTR52306","","Rugs","","","HomeRoots","","Round","","","","","","396288","","","","","",
"255728635533","OCNTR54189","Rug","Rugs","","","HomeRoots","","Round","","","","","","396289","","","","","",
"255737945595","OCNTR54192","Rug","Rugs","","","HomeRoots","","Round","","","","","","396292","","","","","",
"265887663491","OCNTR54193","","Rugs","","","HomeRoots","","Round","Blue","","","","","396293","","","","","",
"255725161596","OCNTR44198","","Rugs","","","HomeRoots Decor","Wool","","","","","","","374731","","","","","",
"255724948240","OCNTR43674","","Rugs","","","HomeRoots Decor","Wool","","","","","","","375504","","","","","",
"265887780818","OCNTR40448","","Rugs","","","HomeRoots Decor","Fur","","","","","","","376914","","","","","",
"255728556967","OCNTR47821","","Rugs","","","HomeRoots Home Decor","","","Blue","","","","","383600","","","","","",
"255737977823","OCNTR47838","Rug","Rugs","","","HomeRoots Home Decor","","","","","","","","383617","","","","","",
"255728570132","ZX9WLLW078","","Rugs","","","Ricki&apos;s Rugs","","","Blue","","","","","RI2506367","","","","","",
"265887824741","ZX9WLLW065","","Rugs","","","Ricki\'s Rugs","","","Blue","","","","","RI602272","","","","","",
"265887725470","ZX9AZCROWCD0035YB","","Rugs","","","H2H","","","Black","","","","","H22524133","","","","","",
"255725322802","IFNT1356","","Rugs","","","Infinity Home","","","","","","","","36025","","","","","",
"265887580314","IFNT1402","","Rugs","","","Infinity Home","","","","","","","","36305","","","","","",
"255737720557","IFNT1403","","Rugs","","","Infinity Home","","","","","","","","36307","","","","","",
"265896868020","IFNT1404","","Rugs","","","Infinity Home","","","","","","","","36325","","","","","",
"265897223617","IFNT902","","Rugs","","","Infinity Home","","","","","","","","542527","","","","","",
"265887580874","IFNT898","","Rugs","","","Infinity Home","","","Blue","","","","","547866","","","","","",
"265883992381","IFNT894","","Rugs","","","Infinity Home","","Round","Red","","","","","549109","","","","","",
"265896877058","IFNT881","","Rugs","","","Infinity Home","","","Red","","","","","549309","","","","","",
"265884064398","IFNT870","","Rugs","","","Infinity Home","","","","","","","","600125","","","","","",
"265887548153","IFNT929","","Rugs","","","Infinity Home","","","","","","","","600127","","","","","",
"255728623455","IFNT868","","Rugs","","","Infinity Home","","","","","","","","600935","","","","","",
"265897042091","IFNT927","","Rugs","","","Infinity Home","","","","","","","","600937","","","","","",
"265665546771","HMFR2703","Rug","Rugs","","","Jellybean","","","","","","","","JIO-GL001E","","","","","",
"255509850110","HMFR2396","Rug","Rugs","","","Jellybean","","","","","","","","JIO-JB142E","","","","","",
"265669411116","HMFR2401","Rug","Rugs","","","Jellybean","","","","","","","","JIO-JCC001E","","","","","",
"255518127231","HMFR2629","Rug","Rugs","","","Jellybean","","","","","","","","JIO-JVP001E","","","","","",
"265669425102","HMFR2397","Rug","Rugs","","","Jellybean","","","Gold","","","","","JIO-TW004E","","","","","",
"255524197773","HMCMF1062","","Rugs","","","Jellybean","","Rectangle","","","","","","PP-JEV002E","","","","","",
"265887655006","HMFR2515","Rug","Rugs","","","Jellybean","","","","","","","","PR-JEV001E","","","","","",
"265674186910","HMFR2535","Rug","Rugs","","","Jellybean","","","","","","","","PR-SD001E","","","","","",
"265883919129","ZX9WLLW825","Rug","Rugs","","","Ricki&apos;s Rugs","","","Blue","","","","","RI2683899","","","","","",
"255513360244","LBET164","","Rugs","","","L Baiet","","","White","","","","","BW418W81","","","","","",
"265690673286","LBET139","","Rugs","","","L Baiet","","","Black","","","","","BW542C81","","","","","",
"255534656363","LBET149","","Rugs","","","L Baiet","","","White","","","","","BW562W81","","","","","",
"265690629179","LBET144","","Rugs","","","L Baiet","","","","","","","","BW643G81","","","","","",
"265887849652","LARUG844","Rug","Rugs","","5 x 8 ft","LA Rug","","","","","","","","8634/00 0508","","","","","",
"255513470772","LARUG3779","Rug","Rugs","","","LA Rug","Jute","","","","","","","Brilliant 201/90","","","","","",
