Item Id,SKU,Color,Size,Brand,Type,Weave,Regional Design,Shape,Material,Production Technique,Room,Style,Pattern,Theme,Features,Pile Height,Country/Region of Manufacture,Item Width,Care Instructions,Pile Type,Department,Handmade,Personalize,Personalized,Era,Item Length,Time Period Manufactured,Original/Reproduction,Item Thickness,MPN,Model,Bundle Description,California Prop 65 Warning,Custom Bundle,Personalization Instructions,
"265897120131","OCNTR59142","Gold","","HomeRoots","Area Rugs","","","","","","","","Floral","","","","","","","","","","","","","","","","","387951","","","","","",
"255728739258","OCNTR59150","Beige","","HomeRoots","Area Rugs","","","","","","","","Ikat","","","","","","","","","","","","","","","","","387959","","","","","",
"255725210263","OCNTR59151","Black","","HomeRoots","Area Rugs","","","","","","","Geometric","Abstract","","","","","","","","","","","","","","","","","387960","","","","","",
"255728922996","OCNTR59155","Gray","","HomeRoots","Area Rugs","","","","","","","Geometric","Geometric","","","","","","","","","","","","","","","","","387964","","","","","",
"265884216535","OCNTR59156","Gray","","HomeRoots","Area Rugs","","","","","","","Geometric","Geometric","","","","","","","","","","","","","","","","","387966","","","","","",
"255728675909","OCNTR59162","Beige","","HomeRoots","Area Rugs","","","","","","","","Ikat","","","","","","","","","","","","","","","","","387972","","","","","",
"265887741384","OCNTR59397","Gray","","HomeRoots","Area Rugs","","","","","","","Geometric","Geometric","","","","","","","","","","","","","","","","","387982","","","","","",
"265884117931","OCNTR59399","Gray","","HomeRoots","Area Rugs","","","","","","","Geometric","Geometric","","","","","","","","","","","","","","","","","387986","","","","","",
"265884088878","OCNTR59400","Gray","","HomeRoots","Area Rugs","","","Round","","","","Geometric","Geometric","","","","","","","","","","","","","","","","","387987","","","","","",
"265884209803","OCNTR59402","Beige","","HomeRoots","Area Rugs","","","","","","","","Ikat","","","","","","","","","","","","","","","","","387989","","","","","",
"265897030352","OCNTR59403","Black","","HomeRoots","Area Rugs","","","","","","","Geometric","Abstract","","","","","","","","","","","","","","","","","387990","","","","","",
"265887518728","OCNTR59404","Gray","","HomeRoots","Area Rugs","","","","","","","Geometric","Geometric","","","","","","","","","","","","","","","","","387991","","","","","",
"265887827646","OCNTR59410","Beige","","HomeRoots","Area Rugs","","","","","","","","Ikat","","","","","","","","","","","","","","","","","387998","","","","","",
"265896917309","OCNTR59411","Black","","HomeRoots","Area Rugs","","","","","","","Geometric","Abstract","","","","","","","","","","","","","","","","","387999","","","","","",
"265884031481","OCNTR59441","Gray","","HomeRoots","Area Rugs","","","","","","","Geometric","Abstract","","","","","","","","","","","","","","","","","388030","","","","","",
"255728924550","OCNTR59442","Black","","HomeRoots","Area Rugs","","","","","","","","Gingham","","","","","","","","","","","","","","","","","388031","","","","","",
"265897039894","OCNTR59444","Beige","","HomeRoots","Area Rugs","","","","","","","","Abstract","","","","","","","","","","","","","","","","","388033","","","","","",
"265887640608","OCNTR59445","Beige","","HomeRoots","Area Rugs","","","","","","","Modern","Abstract","","","","","","","","","","","","","","","","","388034","","","","","",
"265896920211","OCNTR54655","Blue","","HomeRoots","Area Rugs","","","","","","","","Distressed","","","","","","","","","","","","","","","","","388035","","","","","",
"265883932417","OCNTR54660","Gray","","HomeRoots","Area Rugs","","","","","","","","Floral","","","","","","","","","","","","","","","","","388040","","","","","",
"255725029064","OCNTR54661","Gold","","HomeRoots","Area Rugs","","","","","","","","Medallion","","","","","","","","","","","","","","","","","388041","","","","","",
"265884033279","OCNTR54662","Gray","","HomeRoots","Area Rugs","","","","","","","Geometric","Abstract","","","","","","","","","","","","","","","","","388042","","","","","",
"265887644633","OCNTR54663","Black","","HomeRoots","Area Rugs","","","","","","","","Gingham","","","","","","","","","","","","","","","","","388043","","","","","",
"265884091874","OCNTR54664","Black","","HomeRoots","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","388044","","","","","",
"255728586159","OCNTR54669","Black","","HomeRoots","Area Rugs","","","","","","","","Gingham","","","","","","","","","","","","","","","","","388049","","","","","",
"255724961053","OCNTR54670","Black","","HomeRoots","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","388050","","","","","",
"265887847240","OCNTR54672","Beige","","HomeRoots","Area Rugs","","","","","","","","Floral","","","","","","","","","","","","","","","","","388052","","","","","",
"255728601773","OCNTR54673","Beige","","HomeRoots","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","388053","","","","","",
"255728574020","OCNTR54674","Beige","","HomeRoots","Area Rugs","","","","","","","","Abstract","","","","","","","","","","","","","","","","","388054","","","","","",
"255737679098","OCNTR54675","Beige","","HomeRoots","Area Rugs","","","","","","","Modern","Abstract","","","","","","","","","","","","","","","","","388055","","","","","",
"265884192124","OCNTR54676","Blue","","HomeRoots","Area Rugs","","","","","","","","Distressed","","","","","","","","","","","","","","","","","388056","","","","","",
"265887847861","OCNTR57421","Beige","","HomeRoots","Area Rugs","","","","","","","","Floral","","","","","","","","","","","","","","","","","388064","","","","","",
"255725153221","OCNTR57426","Gray","","HomeRoots","Area Rugs","","","","","","","Geometric","Abstract","","","","","","","","","","","","","","","","","388069","","","","","",
"255725169791","OCNTR57427","Black","","HomeRoots","Area Rugs","","","","","","","","Gingham","","","","","","","","","","","","","","","","","388070","","","","","",
"265887744989","OCNTR57428","Black","","HomeRoots","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","388071","","","","","",
"265887592792","OCNTR57429","Beige","","HomeRoots","Area Rugs","","","","","","","","Abstract","","","","","","","","","","","","","","","","","388072","","","","","",
"255737772673","OCNTR57431","Beige","","HomeRoots","Area Rugs","","","","","","","Modern","Abstract","","","","","","","","","","","","","","","","","388074","","","","","",
"255737713632","OCNTR57433","Blue","","HomeRoots","Area Rugs","","","","","","","","Distressed","","","","","","","","","","","","","","","","","388076","","","","","",
"255728600852","OCNTR57435","Beige","","HomeRoots","Area Rugs","","","","","","","","Medallion","","","","","","","","","","","","","","","","","388078","","","","","",
"265884064560","OCNTR57436","Beige","","HomeRoots","Area Rugs","","","","","","","","Floral","","","","","","","","","","","","","","","","","388079","","","","","",
"265884174072","OCNTR57437","Beige","","HomeRoots","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","388080","","","","","",
"265887751587","OCNTR57446","Gold","","HomeRoots","Area Rugs","","","","","","","","Medallion","","","","","","","","","","","","","","","","","388089","","","","","",
"255728785230","OCNTR57503","Blue","","HomeRoots","Area Rugs","","","","","","","","Floral","","","","","","","","","","","","","","","","","388146","","","","","",
"265896969270","OCNTR57508","Brown","","HomeRoots","Area Rugs","","","","","","","","Medallion","","","","","","","","","","","","","","","","","388151","","","","","",
"255728599513","OCNTR57509","Brown","","HomeRoots","Area Rugs","","","","","","","","Medallion","","","","","","","","","","","","","","","","","388152","","","","","",
"265887576326","OCNTR59167","Gray","","HomeRoots","Area Rugs","","","","","","","","Diamond","","","","","","","","","","","","","","","","","388159","","","","","",
"265884047767","OCNTR59174","Blue","","HomeRoots","Area Rugs","","","","","","","","Trellis","","","","","","","","","","","","","","","","","388170","","","","","",
"255728904078","OCNTR59180","Blue","","HomeRoots","Area Rugs","","","","","","","","","Peacock","","","","","","","","","","","","","","","","388176","","","","","",
"255725153477","OCNTR59181","Blue","","HomeRoots","Area Rugs","","","","","","","","","Peacock","","","","","","","","","","","","","","","","388177","","","","","",
"265897073188","OCNTR59182","Blue","","HomeRoots","Area Rugs","","","","","","","","","Peacock","","","","","","","","","","","","","","","","388178","","","","","",
"255725230091","OCNTR59188","Gold","","HomeRoots","Area Rugs","","","","","","","","Distressed","","","","","","","","","","","","","","","","","388184","","","","","",
"265887869044","OCNTR59189","Gold","","HomeRoots","Area Rugs","","","","","","","","Distressed","","","","","","","","","","","","","","","","","388185","","","","","",
"265897155699","OCNTR59194","Blue","","HomeRoots","Area Rugs","","","","","","","","Distressed","","","","","","","","","","","","","","","","","388190","","","","","",
"265887632794","OCNTR59196","Blue","","HomeRoots","Area Rugs","","","","","","","","Distressed","","","","","","","","","","","","","","","","","388192","","","","","",
"255737774500","OCNTR59202","Gray","","HomeRoots","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","388198","","","","","",
"265896864543","OCNTR59204","Gray","","HomeRoots","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","388200","","","","","",
"255725238409","OCNTR59475","Black","","HomeRoots","Area Rugs","","","","","Woven","","Geometric","Geometric","","","","","","","","","","","","","","","","","388290","","","","","",
"265887629033","OCNTR59476","Black","","HomeRoots","Area Rugs","","","","","Woven","","Geometric","Geometric","","","","","","","","","","","","","","","","","388291","","","","","",
"265887731138","OCNTR59477","Black","","HomeRoots","Area Rugs","","","","","Woven","","Geometric","Geometric","","","","","","","","","","","","","","","","","388292","","","","","",
"255737963238","OCNTR59494","Blue","","HomeRoots","Area Rugs","","","","","Woven","","","Distressed","","","","","","","","","","","","","","","","","388309","","","","","",
"265887830532","OCNTR59524","Beige","","HomeRoots","Area Rugs","","","","","Woven","","","Abstract","","","","","","","","","","","","","","","","","388339","","","","","",
"265883931400","OCNTR49300","Pink","","HomeRoots","Area Rugs","","","","","Woven","","","Abstract","","","","","","","","","","","","","","","","","388343","","","","","",
"265887716408","OCNTR49309","Blue","","HomeRoots","Area Rugs","","","","","","","","Floral","","","","","","","","","","","","","","","","","388352","","","","","",
"255737776391","OCNTR49313","Blue","","HomeRoots","Area Rugs","","","","","","","Geometric","Geometric","","","","","","","","","","","","","","","","","388356","","","","","",
"265884013000","OCNTR49315","Blue","","HomeRoots","Area Rugs","","","","","","","Geometric","Geometric","","","","","","","","","","","","","","","","","388358","","","","","",
"265884088272","OCNTR49348","Beige","","HomeRoots","Area Rugs","","","","","Woven","","","Abstract","","","","","","","","","","","","","","","","","388391","","","","","",
"265896936073","OCNTR49350","Beige","","HomeRoots","Area Rugs","","","","","Woven","","","Abstract","","","","","","","","","","","","","","","","","388393","","","","","",
"265887620082","OCNTR49360","Blue","","HomeRoots","Area Rugs","","","","","Woven","","Geometric","Geometric","","","","","","","","","","","","","","","","","388403","","","","","",
"265887813407","OCNTR49361","Blue","","HomeRoots","Area Rugs","","","","","Woven","","Geometric","Geometric","","","","","","","","","","","","","","","","","388404","","","","","",
"265883809912","OCNTR49362","Blue","","HomeRoots","Area Rugs","","","","","Woven","","Geometric","Geometric","","","","","","","","","","","","","","","","","388405","","","","","",
